cbsa,year,qtr,unemployment_rate
10740,1998,4,4.3999999999999995
10740,1999,1,3.966666666666667
10740,1999,2,3.9333333333333336
10740,1999,3,4.266666666666667
10740,1999,4,3.5
10740,2000,1,4.1
10740,2000,2,4.233333333333333
10740,2000,3,4.5
10740,2000,4,3.8000000000000003
10740,2001,1,4.033333333333333
10740,2001,2,4.166666666666667
10740,2001,3,4.566666666666666
10740,2001,4,4.533333333333333
10740,2002,1,4.8999999999999995
10740,2002,2,5.1000000000000005
10740,2002,3,5.3999999999999995
10740,2002,4,4.833333333333333
10740,2003,1,5.1000000000000005
10740,2003,2,5.533333333333334
10740,2003,3,5.933333333333334
10740,2003,4,5.3
10740,2004,1,5.3
10740,2004,2,5.2
10740,2004,3,5.3
10740,2004,4,4.933333333333334
10740,2005,1,5.266666666666667
10740,2005,2,5.133333333333334
10740,2005,3,5.066666666666666
10740,2005,4,4.233333333333333
10740,2006,1,4.133333333333333
10740,2006,2,4.1000000000000005
10740,2006,3,4.3
10740,2006,4,3.466666666666667
10740,2007,1,3.533333333333333
10740,2007,2,3.466666666666667
10740,2007,3,3.8000000000000003
10740,2007,4,3.266666666666667
10740,2008,1,3.733333333333333
10740,2008,2,4.1000000000000005
10740,2008,3,4.8999999999999995
10740,2008,4,5.233333333333333
10740,2009,1,6.533333333333334
10740,2009,2,7.033333333333334
10740,2009,3,7.933333333333333
10740,2009,4,7.6000000000000005
10740,2010,1,7.833333333333333
10740,2010,2,7.666666666666667
10740,2010,3,8.1
10740,2010,4,7.366666666666667
10740,2011,1,7.166666666666667
10740,2011,2,7.033333333333334
10740,2011,3,7.633333333333333
10740,2011,4,6.966666666666666
10740,2012,1,7.0
10740,2012,2,6.866666666666667
10740,2012,3,7.266666666666667
10740,2012,4,6.533333333333334
10740,2013,1,6.833333333333333
10740,2013,2,6.733333333333333
10740,2013,3,7.066666666666666
10740,2013,4,6.3999999999999995
10740,2014,1,6.6000000000000005
10740,2014,2,6.3
10740,2014,3,6.8
10740,2014,4,5.866666666666667
10740,2015,1,6.133333333333333
10740,2015,2,6.3
10740,2015,3,6.666666666666667
10740,2015,4,5.8
10740,2016,1,5.666666666666667
10740,2016,2,5.933333333333334
10740,2016,3,6.6000000000000005
10740,2016,4,5.933333333333334
10740,2017,1,5.966666666666666
10740,2017,2,5.666666666666667
10740,2017,3,5.866666666666667
10740,2017,4,4.833333333333333
10740,2018,1,4.666666666666667
10740,2018,2,4.433333333333334
10740,2018,3,4.833333333333333
10740,2018,4,4.466666666666667
10740,2019,1,4.633333333333333
10740,2019,2,4.633333333333334
10740,2019,3,4.8999999999999995
10740,2019,4,4.3
10740,2020,1,4.966666666666666
10740,2020,2,9.200000000000001
10740,2020,3,8.700000000000001
10740,2020,4,7.466666666666666
10740,2021,1,7.433333333333334
10740,2021,2,7.1000000000000005
10740,2021,3,6.566666666666666
10740,2021,4,5.066666666666666
10740,2022,1,4.533333333333333
10740,2022,2,3.8333333333333335
10740,2022,3,3.5
10740,2022,4,2.9333333333333336
10740,2023,1,3.1666666666666665
10740,2023,2,3.233333333333333
10740,2023,3,3.8666666666666667
10740,2023,4,3.4
10740,2024,1,3.4333333333333336
10740,2024,2,3.7000000000000006
10740,2024,3,4.366666666666666
10740,2024,4,3.733333333333333
10740,2025,1,3.766666666666667
10740,2025,2,3.8000000000000003
10740,2025,3,4.3
10740,2025,4,4.2
10740,2026,1,4.566666666666666
10740,2026,2,4.533333333333334
10780,1990,1,5.833333333333333
10780,1990,2,5.833333333333333
10780,1990,3,6.5
10780,1990,4,6.166666666666667
10780,1991,1,7.366666666666667
10780,1991,2,6.833333333333333
10780,1991,3,7.066666666666666
10780,1991,4,6.433333333333334
10780,1992,1,7.266666666666667
10780,1992,2,6.866666666666667
10780,1992,3,6.833333333333333
10780,1992,4,5.6000000000000005
10780,1993,1,6.233333333333333
10780,1993,2,5.866666666666667
10780,1993,3,6.1000000000000005
10780,1993,4,5.633333333333333
10780,1994,1,7.3
10780,1994,2,6.833333333333333
10780,1994,3,6.966666666666666
10780,1994,4,6.033333333333334
10780,1995,1,6.433333333333333
10780,1995,2,6.433333333333334
10780,1995,3,6.766666666666667
10780,1995,4,5.7
10780,1996,1,6.133333333333333
10780,1996,2,6.666666666666667
10780,1996,3,7.066666666666666
10780,1996,4,6.0
10780,1997,1,6.333333333333333
10780,1997,2,6.1000000000000005
10780,1997,3,6.533333333333334
10780,1997,4,5.233333333333333
10780,1998,1,5.3
10780,1998,2,5.533333333333334
10780,1998,3,5.8999999999999995
10780,1998,4,4.5
10780,1999,1,4.533333333333333
10780,1999,2,4.366666666666666
10780,1999,3,4.8999999999999995
10780,1999,4,4.066666666666666
10780,2000,1,5.066666666666666
10780,2000,2,5.233333333333333
10780,2000,3,5.766666666666667
10780,2000,4,5.333333333333333
10780,2001,1,6.033333333333334
10780,2001,2,5.966666666666666
10780,2001,3,5.900000000000001
10780,2001,4,5.8999999999999995
10780,2002,1,6.066666666666666
10780,2002,2,6.133333333333333
10780,2002,3,6.133333333333333
10780,2002,4,5.766666666666667
10780,2003,1,6.466666666666666
10780,2003,2,6.933333333333334
10780,2003,3,7.0
10780,2003,4,5.5
10780,2004,1,5.866666666666667
10780,2004,2,5.733333333333333
10780,2004,3,5.433333333333334
10780,2004,4,4.933333333333334
10780,2005,1,5.466666666666666
10780,2005,2,5.433333333333334
10780,2005,3,6.6000000000000005
10780,2005,4,6.666666666666667
10780,2006,1,3.5999999999999996
10780,2006,2,3.8666666666666667
10780,2006,3,4.0
10780,2006,4,3.8000000000000003
10780,2007,1,4.0
10780,2007,2,4.3
10780,2007,3,4.3999999999999995
10780,2007,4,3.6333333333333333
10780,2008,1,3.9333333333333336
10780,2008,2,4.166666666666667
10780,2008,3,4.766666666666667
10780,2008,4,4.966666666666667
10780,2009,1,6.233333333333333
10780,2009,2,6.5
10780,2009,3,6.8
10780,2009,4,6.166666666666667
10780,2010,1,6.866666666666667
10780,2010,2,7.166666666666667
10780,2010,3,7.633333333333333
10780,2010,4,7.133333333333333
10780,2011,1,7.433333333333334
10780,2011,2,7.366666666666666
10780,2011,3,7.533333333333334
10780,2011,4,6.8
10780,2012,1,7.066666666666666
10780,2012,2,7.0
10780,2012,3,6.933333333333334
10780,2012,4,6.066666666666666
10780,2013,1,6.8999999999999995
10780,2013,2,7.0
10780,2013,3,6.8999999999999995
10780,2013,4,5.7
10780,2014,1,5.666666666666667
10780,2014,2,6.266666666666667
10780,2014,3,7.433333333333334
10780,2014,4,6.8999999999999995
10780,2015,1,6.8999999999999995
10780,2015,2,6.766666666666667
10780,2015,3,6.6000000000000005
10780,2015,4,5.766666666666667
10780,2016,1,5.866666666666667
10780,2016,2,6.0
10780,2016,3,6.566666666666666
10780,2016,4,5.766666666666667
10780,2017,1,6.0
10780,2017,2,5.733333333333333
10780,2017,3,5.7
10780,2017,4,4.6
10780,2018,1,4.966666666666667
10780,2018,2,5.266666666666667
10780,2018,3,5.466666666666666
10780,2018,4,4.8
10780,2019,1,4.733333333333333
10780,2019,2,4.6000000000000005
10780,2019,3,5.166666666666667
10780,2019,4,4.733333333333333
10780,2020,1,5.233333333333333
10780,2020,2,8.4
10780,2020,3,6.933333333333334
10780,2020,4,5.3999999999999995
10780,2021,1,4.833333333333333
10780,2021,2,4.533333333333334
10780,2021,3,3.966666666666667
10780,2021,4,3.0
10780,2022,1,3.1
10780,2022,2,3.1999999999999997
10780,2022,3,3.4333333333333336
10780,2022,4,3.0
10780,2023,1,3.1999999999999997
10780,2023,2,3.3333333333333335
10780,2023,3,3.533333333333333
10780,2023,4,3.6999999999999997
10780,2024,1,3.9333333333333336
10780,2024,2,3.8000000000000003
10780,2024,3,4.333333333333333
10780,2024,4,4.033333333333333
10780,2025,1,3.8666666666666667
10780,2025,2,3.9333333333333336
10780,2025,3,4.066666666666666
10780,2025,4,3.8
10780,2026,1,4.2
10780,2026,2,4.066666666666666
10900,1990,1,5.533333333333334
10900,1990,2,5.066666666666666
10900,1990,3,5.166666666666667
10900,1990,4,5.466666666666666
10900,1991,1,7.066666666666666
10900,1991,2,6.6000000000000005
10900,1991,3,6.266666666666667
10900,1991,4,6.266666666666667
10900,1992,1,7.933333333333334
10900,1992,2,7.466666666666666
10900,1992,3,7.533333333333334
10900,1992,4,6.733333333333333
10900,1993,1,7.333333333333333
10900,1993,2,6.466666666666666
10900,1993,3,6.3999999999999995
10900,1993,4,5.7
10900,1994,1,7.1000000000000005
10900,1994,2,6.1000000000000005
10900,1994,3,5.8999999999999995
10900,1994,4,5.033333333333333
10900,1995,1,6.0
10900,1995,2,5.766666666666667
10900,1995,3,5.666666666666667
10900,1995,4,5.033333333333333
10900,1996,1,6.933333333333334
10900,1996,2,5.633333333333333
10900,1996,3,5.3
10900,1996,4,4.733333333333333
10900,1997,1,5.7
10900,1997,2,4.933333333333334
10900,1997,3,4.966666666666667
10900,1997,4,4.133333333333334
10900,1998,1,5.0
10900,1998,2,4.433333333333334
10900,1998,3,4.633333333333334
10900,1998,4,4.1000000000000005
10900,1999,1,4.733333333333333
10900,1999,2,4.166666666666667
10900,1999,3,4.333333333333333
10900,1999,4,3.6
10900,2000,1,4.266666666666667
10900,2000,2,3.6
10900,2000,3,3.8000000000000003
10900,2000,4,3.3000000000000003
10900,2001,1,4.2
10900,2001,2,3.9333333333333336
10900,2001,3,4.466666666666667
10900,2001,4,4.8999999999999995
10900,2002,1,5.966666666666666
10900,2002,2,5.333333333333333
10900,2002,3,5.2
10900,2002,4,5.266666666666667
10900,2003,1,6.333333333333333
10900,2003,2,5.666666666666667
10900,2003,3,5.633333333333333
10900,2003,4,5.033333333333333
10900,2004,1,5.8999999999999995
10900,2004,2,5.133333333333334
10900,2004,3,5.166666666666667
10900,2004,4,4.733333333333333
10900,2005,1,5.6000000000000005
10900,2005,2,4.766666666666667
10900,2005,3,4.8
10900,2005,4,4.433333333333334
10900,2006,1,5.133333333333334
10900,2006,2,4.733333333333333
10900,2006,3,4.8
10900,2006,4,4.066666666666666
10900,2007,1,4.8999999999999995
10900,2007,2,4.3999999999999995
10900,2007,3,4.566666666666666
10900,2007,4,4.366666666666666
10900,2008,1,5.6000000000000005
10900,2008,2,5.266666666666667
10900,2008,3,5.666666666666667
10900,2008,4,5.966666666666666
10900,2009,1,8.566666666666666
10900,2009,2,8.566666666666666
10900,2009,3,8.866666666666667
10900,2009,4,8.466666666666667
10900,2010,1,9.933333333333332
10900,2010,2,8.833333333333334
10900,2010,3,8.866666666666667
10900,2010,4,8.233333333333333
10900,2011,1,9.033333333333333
10900,2011,2,8.266666666666666
10900,2011,3,8.6
10900,2011,4,7.8999999999999995
10900,2012,1,8.700000000000001
10900,2012,2,8.166666666666666
10900,2012,3,8.533333333333333
10900,2012,4,7.733333333333333
10900,2013,1,8.533333333333333
10900,2013,2,7.466666666666666
10900,2013,3,7.5
10900,2013,4,6.6000000000000005
10900,2014,1,7.133333333333333
10900,2014,2,6.133333333333333
10900,2014,3,6.266666666666667
10900,2014,4,5.333333333333333
10900,2015,1,6.233333333333333
10900,2015,2,5.466666666666666
10900,2015,3,5.5
10900,2015,4,4.7
10900,2016,1,5.6000000000000005
10900,2016,2,5.133333333333334
10900,2016,3,5.633333333333333
10900,2016,4,4.733333333333333
10900,2017,1,5.533333333333334
10900,2017,2,4.8999999999999995
10900,2017,3,5.266666666666667
10900,2017,4,4.533333333333333
10900,2018,1,5.266666666666667
10900,2018,2,4.533333333333334
10900,2018,3,4.8
10900,2018,4,4.033333333333333
10900,2019,1,4.866666666666667
10900,2019,2,4.133333333333334
10900,2019,3,4.633333333333334
10900,2019,4,4.066666666666666
10900,2020,1,4.966666666666667
10900,2020,2,14.266666666666667
10900,2020,3,10.066666666666668
10900,2020,4,7.333333333333333
10900,2021,1,7.2
10900,2021,2,6.633333333333333
10900,2021,3,6.133333333333333
10900,2021,4,4.433333333333334
10900,2022,1,4.666666666666667
10900,2022,2,4.133333333333334
10900,2022,3,4.333333333333333
10900,2022,4,3.5666666666666664
10900,2023,1,4.233333333333333
10900,2023,2,3.733333333333333
10900,2023,3,4.3
10900,2023,4,3.766666666666667
10900,2024,1,4.3
10900,2024,2,3.8333333333333335
10900,2024,3,4.366666666666667
10900,2024,4,3.8000000000000003
10900,2025,1,4.566666666666666
10900,2025,2,4.3
10900,2025,3,5.1000000000000005
10900,2025,4,4.05
10900,2026,1,4.666666666666667
10900,2026,2,4.1000000000000005
11020,1990,1,7.766666666666667
11020,1990,2,6.8
11020,1990,3,7.2
11020,1990,4,8.0
11020,1991,1,10.666666666666666
11020,1991,2,9.766666666666666
11020,1991,3,7.8999999999999995
11020,1991,4,8.6
11020,1992,1,10.233333333333333
11020,1992,2,9.166666666666666
11020,1992,3,8.033333333333333
11020,1992,4,7.733333333333333
11020,1993,1,8.200000000000001
11020,1993,2,7.2
11020,1993,3,6.466666666666666
11020,1993,4,6.466666666666666
11020,1994,1,8.066666666666666
11020,1994,2,6.8999999999999995
11020,1994,3,6.066666666666666
11020,1994,4,5.833333333333333
11020,1995,1,7.333333333333333
11020,1995,2,6.433333333333334
11020,1995,3,5.933333333333334
11020,1995,4,5.866666666666667
11020,1996,1,7.233333333333333
11020,1996,2,6.133333333333333
11020,1996,3,5.266666666666667
11020,1996,4,5.066666666666666
11020,1997,1,6.3999999999999995
11020,1997,2,5.666666666666667
11020,1997,3,5.133333333333333
11020,1997,4,4.933333333333334
11020,1998,1,5.900000000000001
11020,1998,2,5.1000000000000005
11020,1998,3,5.0
11020,1998,4,4.3999999999999995
11020,1999,1,5.3999999999999995
11020,1999,2,4.366666666666666
11020,1999,3,4.3999999999999995
11020,1999,4,4.433333333333334
11020,2000,1,5.133333333333334
11020,2000,2,4.6000000000000005
11020,2000,3,4.566666666666666
11020,2000,4,4.566666666666666
11020,2001,1,5.966666666666666
11020,2001,2,5.2
11020,2001,3,5.633333333333333
11020,2001,4,5.866666666666667
11020,2002,1,6.8999999999999995
11020,2002,2,5.8
11020,2002,3,5.3
11020,2002,4,5.5
11020,2003,1,6.3999999999999995
11020,2003,2,5.466666666666666
11020,2003,3,5.0
11020,2003,4,4.866666666666667
11020,2004,1,6.0
11020,2004,2,4.8999999999999995
11020,2004,3,4.966666666666667
11020,2004,4,5.333333333333333
11020,2005,1,6.3
11020,2005,2,5.133333333333333
11020,2005,3,4.733333333333333
11020,2005,4,4.666666666666667
11020,2006,1,5.333333333333333
11020,2006,2,4.633333333333333
11020,2006,3,4.433333333333334
11020,2006,4,4.1000000000000005
11020,2007,1,4.8999999999999995
11020,2007,2,4.066666666666666
11020,2007,3,4.266666666666667
11020,2007,4,4.2
11020,2008,1,5.366666666666667
11020,2008,2,4.8
11020,2008,3,5.166666666666667
11020,2008,4,5.633333333333333
11020,2009,1,7.666666666666667
11020,2009,2,7.1000000000000005
11020,2009,3,7.0
11020,2009,4,6.733333333333333
11020,2010,1,9.0
11020,2010,2,7.566666666666666
11020,2010,3,7.3
11020,2010,4,7.0
11020,2011,1,7.633333333333333
11020,2011,2,6.766666666666667
11020,2011,3,7.166666666666667
11020,2011,4,6.8
11020,2012,1,7.6000000000000005
11020,2012,2,7.066666666666666
11020,2012,3,7.266666666666667
11020,2012,4,6.8
11020,2013,1,7.633333333333333
11020,2013,2,6.533333333333334
11020,2013,3,6.533333333333334
11020,2013,4,6.066666666666666
11020,2014,1,6.8999999999999995
11020,2014,2,5.666666666666667
11020,2014,3,5.7
11020,2014,4,5.066666666666666
11020,2015,1,5.966666666666666
11020,2015,2,5.2
11020,2015,3,5.166666666666667
11020,2015,4,4.766666666666667
11020,2016,1,5.833333333333333
11020,2016,2,5.233333333333333
11020,2016,3,5.566666666666666
11020,2016,4,4.966666666666666
11020,2017,1,5.733333333333334
11020,2017,2,4.933333333333334
11020,2017,3,5.133333333333334
11020,2017,4,4.3999999999999995
11020,2018,1,5.0
11020,2018,2,4.333333333333333
11020,2018,3,4.6000000000000005
11020,2018,4,4.0
11020,2019,1,4.866666666666666
11020,2019,2,4.133333333333334
11020,2019,3,4.933333333333334
11020,2019,4,4.3999999999999995
11020,2020,1,5.2
11020,2020,2,13.833333333333334
11020,2020,3,8.766666666666667
11020,2020,4,7.133333333333333
11020,2021,1,6.933333333333334
11020,2021,2,6.033333333333334
11020,2021,3,5.866666666666667
11020,2021,4,4.266666666666667
11020,2022,1,4.833333333333333
11020,2022,2,4.3
11020,2022,3,4.7
11020,2022,4,3.766666666666667
11020,2023,1,4.233333333333333
11020,2023,2,3.4333333333333336
11020,2023,3,3.866666666666667
11020,2023,4,3.1999999999999997
11020,2024,1,3.8000000000000003
11020,2024,2,3.4
11020,2024,3,4.066666666666666
11020,2024,4,3.533333333333333
11020,2025,1,4.333333333333333
11020,2025,2,3.8333333333333335
11020,2025,3,4.5
11020,2025,4,3.6500000000000004
11020,2026,1,4.233333333333333
11020,2026,2,3.6333333333333333
11100,1990,1,5.266666666666667
11100,1990,2,4.933333333333334
11100,1990,3,4.866666666666666
11100,1990,4,4.466666666666667
11100,1991,1,4.966666666666666
11100,1991,2,4.833333333333333
11100,1991,3,4.8
11100,1991,4,4.4
11100,1992,1,5.366666666666667
11100,1992,2,5.033333333333333
11100,1992,3,4.866666666666666
11100,1992,4,4.6000000000000005
11100,1993,1,4.966666666666666
11100,1993,2,4.433333333333334
11100,1993,3,4.3999999999999995
11100,1993,4,3.8666666666666667
11100,1994,1,4.133333333333334
11100,1994,2,3.6333333333333333
11100,1994,3,3.5666666666666664
11100,1994,4,3.033333333333333
11100,1995,1,3.6333333333333333
11100,1995,2,3.8666666666666667
11100,1995,3,4.133333333333334
11100,1995,4,3.733333333333333
11100,1996,1,4.2
11100,1996,2,3.9333333333333336
11100,1996,3,3.8666666666666667
11100,1996,4,3.966666666666667
11100,1997,1,4.533333333333333
11100,1997,2,4.066666666666666
11100,1997,3,4.0
11100,1997,4,3.233333333333333
11100,1998,1,3.766666666666667
11100,1998,2,3.6666666666666665
11100,1998,3,4.166666666666667
11100,1998,4,3.1
11100,1999,1,3.033333333333333
11100,1999,2,3.3333333333333335
11100,1999,3,4.233333333333333
11100,1999,4,3.9
11100,2000,1,4.3
11100,2000,2,3.9
11100,2000,3,3.9666666666666663
11100,2000,4,3.266666666666667
11100,2001,1,3.6333333333333333
11100,2001,2,3.733333333333333
11100,2001,3,4.033333333333333
11100,2001,4,4.066666666666666
11100,2002,1,4.5
11100,2002,2,4.566666666666666
11100,2002,3,4.733333333333333
11100,2002,4,4.466666666666666
11100,2003,1,4.966666666666666
11100,2003,2,5.066666666666666
11100,2003,3,5.066666666666666
11100,2003,4,4.366666666666666
11100,2004,1,4.533333333333334
11100,2004,2,4.266666666666667
11100,2004,3,4.266666666666667
11100,2004,4,4.1000000000000005
11100,2005,1,4.366666666666666
11100,2005,2,3.966666666666667
11100,2005,3,4.066666666666666
11100,2005,4,3.6999999999999997
11100,2006,1,3.8666666666666667
11100,2006,2,3.866666666666667
11100,2006,3,3.9
11100,2006,4,3.3333333333333335
11100,2007,1,3.5
11100,2007,2,3.3333333333333335
11100,2007,3,3.5
11100,2007,4,3.1666666666666665
11100,2008,1,3.3000000000000003
11100,2008,2,3.266666666666667
11100,2008,3,3.9
11100,2008,4,3.733333333333333
11100,2009,1,4.5
11100,2009,2,5.066666666666666
11100,2009,3,6.0
11100,2009,4,5.5
11100,2010,1,5.966666666666666
11100,2010,2,5.7
11100,2010,3,5.766666666666667
11100,2010,4,5.533333333333334
11100,2011,1,5.7
11100,2011,2,5.7
11100,2011,3,5.966666666666666
11100,2011,4,5.033333333333333
11100,2012,1,4.966666666666667
11100,2012,2,4.833333333333333
11100,2012,3,5.033333333333333
11100,2012,4,4.4
11100,2013,1,4.866666666666666
11100,2013,2,4.766666666666667
11100,2013,3,4.866666666666666
11100,2013,4,4.166666666666667
11100,2014,1,4.066666666666666
11100,2014,2,3.6333333333333333
11100,2014,3,3.9
11100,2014,4,3.233333333333333
11100,2015,1,3.1999999999999997
11100,2015,2,3.0
11100,2015,3,3.266666666666667
11100,2015,4,2.966666666666667
11100,2016,1,3.1
11100,2016,2,3.033333333333333
11100,2016,3,3.5
11100,2016,4,3.266666666666667
11100,2017,1,3.5
11100,2017,2,3.1
11100,2017,3,3.1666666666666665
11100,2017,4,2.6999999999999997
11100,2018,1,3.0
11100,2018,2,2.8000000000000003
11100,2018,3,2.9333333333333336
11100,2018,4,2.7000000000000006
11100,2019,1,2.9
11100,2019,2,2.466666666666667
11100,2019,3,2.8000000000000003
11100,2019,4,2.433333333333333
